Year,Month,Weekday,State,NumOfAccidents
2018,3,Saturday,NC,186
2018,3,Saturday,NE,12
2018,3,Saturday,NH,11
2018,3,Saturday,NJ,66
2018,3,Saturday,NM,5
2018,3,Saturday,NV,17
2018,3,Saturday,NY,191
2018,3,Saturday,OH,32
2018,3,Saturday,OK,30
2018,3,Saturday,OR,61
2018,3,Saturday,PA,62
2018,3,Saturday,RI,13
2018,3,Saturday,SC,389
2018,3,Saturday,TN,90
2018,3,Saturday,TX,246
2018,3,Saturday,UT,40
2018,3,Saturday,VA,86
2018,3,Saturday,WA,127
2018,3,Saturday,WI,22
2018,3,Saturday,WV,4
2018,3,Saturday,WY,1
2018,3,Sunday,AL,40
2018,3,Sunday,AZ,79
2018,3,Sunday,CA,951
2018,3,Sunday,CO,20
2018,3,Sunday,CT,16
2018,3,Sunday,DE,5
2018,3,Sunday,FL,254
2018,3,Sunday,GA,137
2018,3,Sunday,IA,7
2018,3,Sunday,ID,5
2018,3,Sunday,IL,48
2018,3,Sunday,IN,22
2018,3,Sunday,KS,4
2018,3,Sunday,KY,17
2018,3,Sunday,LA,45
2018,3,Sunday,MA,13
2018,3,Sunday,MD,28
2018,3,Sunday,ME,3
2018,3,Sunday,MI,78
2018,3,Sunday,MN,52
2018,3,Sunday,MO,33
2018,3,Sunday,MS,2
2018,3,Sunday,NC,152
2018,3,Sunday,NE,8
2018,3,Sunday,NH,10
2018,3,Sunday,NJ,42
2018,3,Sunday,NM,6
2018,3,Sunday,NV,14
2018,3,Sunday,NY,156
2018,3,Sunday,OH,24
2018,3,Sunday,OK,27
2018,3,Sunday,OR,39
2018,3,Sunday,PA,58
2018,3,Sunday,RI,7
2018,3,Sunday,SC,249
2018,3,Sunday,TN,70
2018,3,Sunday,TX,201
2018,3,Sunday,UT,42
2018,3,Sunday,VA,32
2018,3,Sunday,VT,1
2018,3,Sunday,WA,76
2018,3,Sunday,WI,16
2018,3,Sunday,WV,3
2018,3,Thursday,AL,240
2018,3,Thursday,AR,5
2018,3,Thursday,AZ,288
2018,3,Thursday,CA,2957
2018,3,Thursday,CO,248
2018,3,Thursday,CT,112
2018,3,Thursday,DC,29
2018,3,Thursday,DE,41
2018,3,Thursday,FL,990
2018,3,Thursday,GA,330
2018,3,Thursday,IA,39
2018,3,Thursday,ID,7
2018,3,Thursday,IL,430
2018,3,Thursday,IN,178
2018,3,Thursday,KS,41
2018,3,Thursday,KY,171
2018,3,Thursday,LA,383
2018,3,Thursday,MA,152
2018,3,Thursday,MD,191
2018,3,Thursday,ME,5
2018,3,Thursday,MI,457
2018,3,Thursday,MN,287
2018,3,Thursday,MO,187
2018,3,Thursday,MS,53
2018,3,Thursday,MT,2
2018,3,Thursday,NC,931
2018,3,Thursday,NE,95
2018,3,Thursday,NH,33
2018,3,Thursday,NJ,273
2018,3,Thursday,NM,34
2018,3,Thursday,NV,42
2018,3,Thursday,NY,529
2018,3,Thursday,OH,257
2018,3,Thursday,OK,345
2018,3,Thursday,OR,156
2018,3,Thursday,PA,334
2018,3,Thursday,RI,29
2018,3,Thursday,SC,1074
2018,3,Thursday,TN,435
2018,3,Thursday,TX,1581
2018,3,Thursday,UT,122
2018,3,Thursday,VA,333
2018,3,Thursday,VT,3
2018,3,Thursday,WA,336
2018,3,Thursday,WI,74
2018,3,Thursday,WV,13
2018,3,Thursday,WY,5
2018,3,Tuesday,AL,167
2018,3,Tuesday,AR,4
2018,3,Tuesday,AZ,290
2018,3,Tuesday,CA,2268
2018,3,Tuesday,CO,177
2018,3,Tuesday,CT,85
2018,3,Tuesday,DC,18
2018,3,Tuesday,DE,42
2018,3,Tuesday,FL,1087
2018,3,Tuesday,GA,360
2018,3,Tuesday,IA,38
2018,3,Tuesday,ID,6
2018,3,Tuesday,IL,358
2018,3,Tuesday,IN,193
2018,3,Tuesday,KS,38
2018,3,Tuesday,KY,126
2018,3,Tuesday,LA,320
2018,3,Tuesday,MA,105
2018,3,Tuesday,MD,290
2018,3,Tuesday,ME,2
2018,3,Tuesday,MI,376
2018,3,Tuesday,MN,275
2018,3,Tuesday,MO,122
2018,3,Tuesday,MS,27
2018,3,Tuesday,MT,1
2018,3,Tuesday,NC,794
2018,3,Tuesday,NE,81
2018,3,Tuesday,NH,29
2018,3,Tuesday,NJ,291
2018,3,Tuesday,NM,32
2018,3,Tuesday,NV,21
2018,3,Tuesday,NY,504
2018,3,Tuesday,OH,233
2018,3,Tuesday,OK,349
2018,3,Tuesday,OR,131
2018,3,Tuesday,PA,421
2018,3,Tuesday,RI,46
2018,3,Tuesday,SC,956
2018,3,Tuesday,TN,322
2018,3,Tuesday,TX,1325
2018,3,Tuesday,UT,87
2018,3,Tuesday,VA,400
2018,3,Tuesday,VT,5
2018,3,Tuesday,WA,244
2018,3,Tuesday,WI,69
2018,3,Tuesday,WV,1
2018,3,Wednesday,AL,145
2018,3,Wednesday,AR,7
2018,3,Wednesday,AZ,200
2018,3,Wednesday,CA,2164
2018,3,Wednesday,CO,177
2018,3,Wednesday,CT,59
2018,3,Wednesday,DC,10
2018,3,Wednesday,DE,36
2018,3,Wednesday,FL,785
2018,3,Wednesday,GA,249
2018,3,Wednesday,IA,24
2018,3,Wednesday,ID,6
2018,3,Wednesday,IL,282
2018,3,Wednesday,IN,257
2018,3,Wednesday,KS,52
2018,3,Wednesday,KY,131
2018,3,Wednesday,LA,299
2018,3,Wednesday,MA,59
2018,3,Wednesday,MD,191
2018,3,Wednesday,ME,1
2018,3,Wednesday,MI,346
2018,3,Wednesday,MN,158
2018,3,Wednesday,MO,102
2018,3,Wednesday,MS,28
2018,3,Wednesday,NC,642
2018,3,Wednesday,NE,60
2018,3,Wednesday,NH,44
2018,3,Wednesday,NJ,314
2018,3,Wednesday,NM,28
2018,3,Wednesday,NV,24
2018,3,Wednesday,NY,451
2018,3,Wednesday,OH,229
2018,3,Wednesday,OK,293
2018,3,Wednesday,OR,119
2018,3,Wednesday,PA,342
2018,3,Wednesday,RI,17
2018,3,Wednesday,SC,656
2018,3,Wednesday,TN,282
2018,3,Wednesday,TX,1142
2018,3,Wednesday,UT,108
2018,3,Wednesday,VA,283
2018,3,Wednesday,VT,4
2018,3,Wednesday,WA,236
2018,3,Wednesday,WI,58
2018,3,Wednesday,WV,5
2018,3,Wednesday,WY,1
2018,4,Friday,AL,189
2018,4,Friday,AR,17
2018,4,Friday,AZ,344
2018,4,Friday,CA,2359
2018,4,Friday,CO,158
2018,4,Friday,CT,80
2018,4,Friday,DC,22
2018,4,Friday,DE,10
2018,4,Friday,FL,874
2018,4,Friday,GA,305
2018,4,Friday,IA,33
2018,4,Friday,ID,6
2018,4,Friday,IL,238
2018,4,Friday,IN,177
2018,4,Friday,KS,24
2018,4,Friday,KY,131
2018,4,Friday,LA,391
2018,4,Friday,MA,88
2018,4,Friday,MD,170
2018,4,Friday,ME,6
2018,4,Friday,MI,334
2018,4,Friday,MN,252
2018,4,Friday,MO,115
2018,4,Friday,MS,32
2018,4,Friday,NC,872
2018,4,Friday,NE,85
2018,4,Friday,NH,20
2018,4,Friday,NJ,190
2018,4,Friday,NM,23
2018,4,Friday,NV,33
2018,4,Friday,NY,450
2018,4,Friday,OH,172
2018,4,Friday,OK,341
2018,4,Friday,OR,89
2018,4,Friday,PA,314
2018,4,Friday,RI,42
2018,4,Friday,SC,838
2018,4,Friday,TN,414
2018,4,Friday,TX,1230
2018,4,Friday,UT,138
2018,4,Friday,VA,270
2018,4,Friday,VT,3
2018,4,Friday,WA,221
2018,4,Friday,WI,52
2018,4,Friday,WV,11
2018,4,Friday,WY,4
2018,4,Monday,AL,229
2018,4,Monday,AR,5
2018,4,Monday,AZ,304
2018,4,Monday,CA,2607
2018,4,Monday,CO,203
2018,4,Monday,CT,167
2018,4,Monday,DC,10
2018,4,Monday,DE,38
2018,4,Monday,FL,1237
2018,4,Monday,GA,393
2018,4,Monday,IA,38
2018,4,Monday,ID,6
2018,4,Monday,IL,377
2018,4,Monday,IN,282
2018,4,Monday,KS,29
2018,4,Monday,KY,120
2018,4,Monday,LA,500
2018,4,Monday,MA,134
2018,4,Monday,MD,197
2018,4,Monday,ME,6
2018,4,Monday,MI,424
2018,4,Monday,MN,409
2018,4,Monday,MO,146
2018,4,Monday,MS,48
2018,4,Monday,MT,3
2018,4,Monday,NC,1115
2018,4,Monday,NE,89
2018,4,Monday,NH,45
2018,4,Monday,NJ,310
2018,4,Monday,NM,35
2018,4,Monday,NV,43
2018,4,Monday,NY,576
2018,4,Monday,OH,212
2018,4,Monday,OK,383
2018,4,Monday,OR,103
2018,4,Monday,PA,419
2018,4,Monday,RI,51
2018,4,Monday,SC,1327
2018,4,Monday,TN,435
2018,4,Monday,TX,1592
2018,4,Monday,UT,101
2018,4,Monday,VA,390
2018,4,Monday,VT,5
2018,4,Monday,WA,296
2018,4,Monday,WI,64
2018,4,Monday,WV,16
2018,4,Monday,WY,3
2018,4,Saturday,AL,53
2018,4,Saturday,AR,8
2018,4,Saturday,AZ,85
2018,4,Saturday,CA,1039
2018,4,Saturday,CO,29
2018,4,Saturday,CT,22
2018,4,Saturday,DE,9
2018,4,Saturday,FL,171
2018,4,Saturday,GA,102
2018,4,Saturday,IA,17
2018,4,Saturday,ID,2
2018,4,Saturday,IL,56
2018,4,Saturday,IN,17
2018,4,Saturday,KS,8
2018,4,Saturday,KY,42
2018,4,Saturday,LA,37
2018,4,Saturday,MA,4
2018,4,Saturday,MD,26
2018,4,Saturday,ME,3
2018,4,Saturday,MI,127
2018,4,Saturday,MN,108
2018,4,Saturday,MO,41
2018,4,Saturday,MS,3
2018,4,Saturday,NC,313
2018,4,Saturday,NE,12
2018,4,Saturday,NH,7
2018,4,Saturday,NJ,66
2018,4,Saturday,NM,5
2018,4,Saturday,NV,7
2018,4,Saturday,NY,157
2018,4,Saturday,OH,25
2018,4,Saturday,OK,28
2018,4,Saturday,OR,34
2018,4,Saturday,PA,50
2018,4,Saturday,RI,16
2018,4,Saturday,SC,237
2018,4,Saturday,TN,79
2018,4,Saturday,TX,204
2018,4,Saturday,UT,48
2018,4,Saturday,VA,36
2018,4,Saturday,WA,125
2018,4,Saturday,WI,29
2018,4,Saturday,WV,3
2018,4,Sunday,AL,57
2018,4,Sunday,AR,4
2018,4,Sunday,AZ,92
2018,4,Sunday,CA,1059
2018,4,Sunday,CO,41
2018,4,Sunday,CT,16
2018,4,Sunday,DC,2
2018,4,Sunday,DE,6
2018,4,Sunday,FL,222
2018,4,Sunday,GA,130
2018,4,Sunday,IA,9
2018,4,Sunday,IL,67
2018,4,Sunday,IN,21
2018,4,Sunday,KS,16
2018,4,Sunday,KY,21
2018,4,Sunday,LA,32
2018,4,Sunday,MA,13
2018,4,Sunday,MD,20
2018,4,Sunday,ME,7
2018,4,Sunday,MI,132
2018,4,Sunday,MN,66
2018,4,Sunday,MO,58
2018,4,Sunday,MS,2
2018,4,Sunday,NC,210
2018,4,Sunday,NE,10
2018,4,Sunday,NH,23
2018,4,Sunday,NJ,69
2018,4,Sunday,NM,6
2018,4,Sunday,NV,8
2018,4,Sunday,NY,227
2018,4,Sunday,OH,41
2018,4,Sunday,OK,36
2018,4,Sunday,OR,57
2018,4,Sunday,PA,81
2018,4,Sunday,RI,14
2018,4,Sunday,SC,263
2018,4,Sunday,TN,100
2018,4,Sunday,TX,190
2018,4,Sunday,UT,26
2018,4,Sunday,VA,48
2018,4,Sunday,WA,136
2018,4,Sunday,WI,28
2018,4,Sunday,WV,3
2018,4,Thursday,AL,189
2018,4,Thursday,AR,4
2018,4,Thursday,AZ,287
2018,4,Thursday,CA,2275
2018,4,Thursday,CO,161
2018,4,Thursday,CT,106
2018,4,Thursday,DC,15
2018,4,Thursday,DE,18
2018,4,Thursday,FL,920
2018,4,Thursday,GA,330
2018,4,Thursday,IA,45
2018,4,Thursday,ID,3
2018,4,Thursday,IL,289
2018,4,Thursday,IN,234
2018,4,Thursday,KS,25
2018,4,Thursday,KY,99
2018,4,Thursday,LA,354
2018,4,Thursday,MA,108
2018,4,Thursday,MD,154
2018,4,Thursday,ME,5
2018,4,Thursday,MI,305
2018,4,Thursday,MN,235
2018,4,Thursday,MO,157
2018,4,Thursday,MS,45
2018,4,Thursday,MT,3
2018,4,Thursday,NC,892
2018,4,Thursday,NE,92
2018,4,Thursday,NH,11
2018,4,Thursday,NJ,198
2018,4,Thursday,NM,33
2018,4,Thursday,NV,43
2018,4,Thursday,NY,533
2018,4,Thursday,OH,220
2018,4,Thursday,OK,289
2018,4,Thursday,OR,136
2018,4,Thursday,PA,302
2018,4,Thursday,RI,36
2018,4,Thursday,SC,885
2018,4,Thursday,TN,380
2018,4,Thursday,TX,1310
2018,4,Thursday,UT,116
2018,4,Thursday,VA,283
2018,4,Thursday,VT,1
2018,4,Thursday,WA,258
2018,4,Thursday,WI,77
2018,4,Thursday,WV,10
2018,4,Tuesday,AL,138
2018,4,Tuesday,AR,5
2018,4,Tuesday,AZ,271
2018,4,Tuesday,CA,2121
2018,4,Tuesday,CO,164
2018,4,Tuesday,CT,70
2018,4,Tuesday,DC,29
2018,4,Tuesday,DE,17
2018,4,Tuesday,FL,1070
2018,4,Tuesday,GA,298
2018,4,Tuesday,IA,38
2018,4,Tuesday,ID,7
2018,4,Tuesday,IL,240
2018,4,Tuesday,IN,183
2018,4,Tuesday,KS,41
2018,4,Tuesday,KY,106
2018,4,Tuesday,LA,365
2018,4,Tuesday,MA,126
2018,4,Tuesday,MD,152
2018,4,Tuesday,ME,7
2018,4,Tuesday,MI,379
2018,4,Tuesday,MN,383
2018,4,Tuesday,MO,95
2018,4,Tuesday,MS,32
2018,4,Tuesday,MT,7
2018,4,Tuesday,NC,1078
2018,4,Tuesday,NE,86
2018,4,Tuesday,NH,18
2018,4,Tuesday,NJ,180
2018,4,Tuesday,NM,20
2018,4,Tuesday,NV,27
2018,4,Tuesday,NY,425
2018,4,Tuesday,OH,247
2018,4,Tuesday,OK,320
2018,4,Tuesday,OR,91
2018,4,Tuesday,PA,286
2018,4,Tuesday,RI,38
2018,4,Tuesday,SC,910
2018,4,Tuesday,TN,402
2018,4,Tuesday,TX,1282
2018,4,Tuesday,UT,92
2018,4,Tuesday,VA,334
2018,4,Tuesday,WA,227
2018,4,Tuesday,WI,60
2018,4,Tuesday,WV,14
2018,4,Tuesday,WY,6
2018,4,Wednesday,AL,194
2018,4,Wednesday,AR,9
2018,4,Wednesday,AZ,323
2018,4,Wednesday,CA,2309
2018,4,Wednesday,CO,199
2018,4,Wednesday,CT,94
2018,4,Wednesday,DC,15
2018,4,Wednesday,DE,20
2018,4,Wednesday,FL,1001
2018,4,Wednesday,GA,345
2018,4,Wednesday,IA,51
2018,4,Wednesday,ID,7
2018,4,Wednesday,IL,298
2018,4,Wednesday,IN,186
2018,4,Wednesday,KS,41
2018,4,Wednesday,KY,103
2018,4,Wednesday,LA,419
2018,4,Wednesday,MA,118
2018,4,Wednesday,MD,178
2018,4,Wednesday,ME,5
2018,4,Wednesday,MI,356
2018,4,Wednesday,MN,321
2018,4,Wednesday,MO,129
2018,4,Wednesday,MS,30
2018,4,Wednesday,NC,886
2018,4,Wednesday,NE,71
2018,4,Wednesday,NH,13
2018,4,Wednesday,NJ,223
2018,4,Wednesday,NM,32
2018,4,Wednesday,NV,35
2018,4,Wednesday,NY,500
2018,4,Wednesday,OH,223
2018,4,Wednesday,OK,319
2018,4,Wednesday,OR,101
2018,4,Wednesday,PA,317
2018,4,Wednesday,RI,28
2018,4,Wednesday,SC,934
2018,4,Wednesday,TN,375
2018,4,Wednesday,TX,1243
2018,4,Wednesday,UT,114
2018,4,Wednesday,VA,304
2018,4,Wednesday,VT,3
2018,4,Wednesday,WA,232
2018,4,Wednesday,WI,74
2018,4,Wednesday,WV,5
2018,5,Friday,AL,208
2018,5,Friday,AR,7
2018,5,Friday,AZ,298
2018,5,Friday,CA,2064
2018,5,Friday,CO,210
2018,5,Friday,CT,80
2018,5,Friday,DC,11
2018,5,Friday,DE,43
2018,5,Friday,FL,981
2018,5,Friday,GA,256
2018,5,Friday,IA,32
2018,5,Friday,ID,5
2018,5,Friday,IL,325
2018,5,Friday,IN,188
2018,5,Friday,KS,27
2018,5,Friday,KY,100
2018,5,Friday,LA,482
2018,5,Friday,MA,145
2018,5,Friday,MD,141
2018,5,Friday,ME,6
2018,5,Friday,MI,378
2018,5,Friday,MN,250
2018,5,Friday,MO,144
2018,5,Friday,MS,35
2018,5,Friday,MT,2
2018,5,Friday,NC,873
2018,5,Friday,ND,3
2018,5,Friday,NE,96
2018,5,Friday,NH,36
2018,5,Friday,NJ,211
2018,5,Friday,NM,39
2018,5,Friday,NV,53
2018,5,Friday,NY,438
2018,5,Friday,OH,205
2018,5,Friday,OK,348
2018,5,Friday,OR,92
2018,5,Friday,PA,316
2018,5,Friday,RI,34
2018,5,Friday,SC,1027
2018,5,Friday,TN,303
2018,5,Friday,TX,1274
2018,5,Friday,UT,128
2018,5,Friday,VA,325
2018,5,Friday,WA,298
2018,5,Friday,WI,60
2018,5,Friday,WV,9
2018,5,Friday,WY,1
2018,5,Monday,AL,162
2018,5,Monday,AR,12
2018,5,Monday,AZ,247
2018,5,Monday,CA,1766
2018,5,Monday,CO,180
2018,5,Monday,CT,84
2018,5,Monday,DC,8
2018,5,Monday,DE,36
2018,5,Monday,FL,994
2018,5,Monday,GA,252
2018,5,Monday,IA,23
2018,5,Monday,ID,4
2018,5,Monday,IL,247
2018,5,Monday,IN,144
2018,5,Monday,KS,23
2018,5,Monday,KY,76
2018,5,Monday,LA,363
2018,5,Monday,MA,107
2018,5,Monday,MD,116
2018,5,Monday,ME,4
2018,5,Monday,MI,332
2018,5,Monday,MN,174
2018,5,Monday,MO,99
2018,5,Monday,MS,35
2018,5,Monday,NC,853
2018,5,Monday,ND,1
2018,5,Monday,NE,66
2018,5,Monday,NH,27
2018,5,Monday,NJ,172
2018,5,Monday,NM,30
2018,5,Monday,NV,44
2018,5,Monday,NY,446
2018,5,Monday,OH,175
2018,5,Monday,OK,277
2018,5,Monday,OR,79
2018,5,Monday,PA,277
2018,5,Monday,RI,39
2018,5,Monday,SC,834
2018,5,Monday,TN,342
2018,5,Monday,TX,938
2018,5,Monday,UT,71
2018,5,Monday,VA,260
2018,5,Monday,WA,255
2018,5,Monday,WI,67
2018,5,Monday,WV,9
2018,5,Monday,WY,2
2018,5,Saturday,AL,55
2018,5,Saturday,AR,6
2018,5,Saturday,AZ,60
2018,5,Saturday,CA,904
2018,5,Saturday,CO,35
2018,5,Saturday,CT,23
2018,5,Saturday,DC,1
2018,5,Saturday,DE,13
2018,5,Saturday,FL,216
2018,5,Saturday,GA,84
2018,5,Saturday,IA,8
2018,5,Saturday,ID,6
2018,5,Saturday,IL,46
2018,5,Saturday,IN,20
2018,5,Saturday,KS,8
2018,5,Saturday,KY,18
2018,5,Saturday,LA,28
2018,5,Saturday,MA,11
2018,5,Saturday,MD,33
2018,5,Saturday,ME,6
2018,5,Saturday,MI,150
2018,5,Saturday,MN,57
2018,5,Saturday,MO,39
2018,5,Saturday,MS,4
2018,5,Saturday,NC,374
2018,5,Saturday,NE,12
2018,5,Saturday,NH,11
2018,5,Saturday,NJ,93
2018,5,Saturday,NM,9
2018,5,Saturday,NY,142
2018,5,Saturday,OH,39
2018,5,Saturday,OK,18
2018,5,Saturday,OR,38
2018,5,Saturday,PA,59
2018,5,Saturday,RI,5
2018,5,Saturday,SC,363
2018,5,Saturday,TN,73
2018,5,Saturday,TX,191
2018,5,Saturday,UT,54
2018,5,Saturday,VA,44
2018,5,Saturday,WA,104
2018,5,Saturday,WI,20
2018,5,Saturday,WV,2
2018,5,Sunday,AL,40
2018,5,Sunday,AR,1
2018,5,Sunday,AZ,59
2018,5,Sunday,CA,887
2018,5,Sunday,CO,29
2018,5,Sunday,CT,26
2018,5,Sunday,DC,4
2018,5,Sunday,DE,10
2018,5,Sunday,FL,269
2018,5,Sunday,GA,58
2018,5,Sunday,IA,19
2018,5,Sunday,ID,7
2018,5,Sunday,IL,64
2018,5,Sunday,IN,31
2018,5,Sunday,KS,8
2018,5,Sunday,KY,17
2018,5,Sunday,LA,31
2018,5,Sunday,MA,9
2018,5,Sunday,MD,32
2018,5,Sunday,MI,78
2018,5,Sunday,MN,47
2018,5,Sunday,MO,39
2018,5,Sunday,MS,7
2018,5,Sunday,NC,236
2018,5,Sunday,NE,18
2018,5,Sunday,NH,11
2018,5,Sunday,NJ,66
2018,5,Sunday,NM,7
2018,5,Sunday,NV,4
2018,5,Sunday,NY,183
2018,5,Sunday,OH,24
2018,5,Sunday,OK,53
2018,5,Sunday,OR,37
2018,5,Sunday,PA,89
2018,5,Sunday,RI,16
2018,5,Sunday,SC,198
2018,5,Sunday,TN,70
2018,5,Sunday,TX,201
2018,5,Sunday,UT,34
2018,5,Sunday,VA,32
2018,5,Sunday,WA,87
2018,5,Sunday,WI,41
2018,5,Sunday,WV,3
2018,5,Thursday,AL,209
2018,5,Thursday,AR,7
2018,5,Thursday,AZ,416
2018,5,Thursday,CA,2630
2018,5,Thursday,CO,264
2018,5,Thursday,CT,108
2018,5,Thursday,DC,13
2018,5,Thursday,DE,37
2018,5,Thursday,FL,1166
2018,5,Thursday,GA,332
2018,5,Thursday,IA,44
2018,5,Thursday,ID,6
2018,5,Thursday,IL,385
2018,5,Thursday,IN,220
2018,5,Thursday,KS,43
2018,5,Thursday,KY,109
2018,5,Thursday,LA,449
2018,5,Thursday,MA,240
2018,5,Thursday,MD,151
2018,5,Thursday,ME,7
2018,5,Thursday,MI,509
2018,5,Thursday,MN,273
2018,5,Thursday,MO,162
2018,5,Thursday,MS,45
2018,5,Thursday,MT,3
2018,5,Thursday,NC,1084
2018,5,Thursday,ND,4
2018,5,Thursday,NE,91
2018,5,Thursday,NH,31
2018,5,Thursday,NJ,304
2018,5,Thursday,NM,30
2018,5,Thursday,NV,35
2018,5,Thursday,NY,519
2018,5,Thursday,OH,284
2018,5,Thursday,OK,464
2018,5,Thursday,OR,142
2018,5,Thursday,PA,514
2018,5,Thursday,RI,71
2018,5,Thursday,SC,1137
2018,5,Thursday,TN,468
2018,5,Thursday,TX,1496
2018,5,Thursday,UT,165
2018,5,Thursday,VA,368
2018,5,Thursday,WA,359
2018,5,Thursday,WI,95
2018,5,Thursday,WV,17
2018,5,Thursday,WY,3
2018,5,Tuesday,AL,219
2018,5,Tuesday,AR,4
2018,5,Tuesday,AZ,442
2018,5,Tuesday,CA,2519
2018,5,Tuesday,CO,239
2018,5,Tuesday,CT,113
2018,5,Tuesday,DC,39
2018,5,Tuesday,DE,34
2018,5,Tuesday,FL,1148
2018,5,Tuesday,GA,368
2018,5,Tuesday,IA,42
2018,5,Tuesday,ID,2
2018,5,Tuesday,IL,392
2018,5,Tuesday,IN,235
2018,5,Tuesday,KS,33
2018,5,Tuesday,KY,111
2018,5,Tuesday,LA,544
2018,5,Tuesday,MA,188
2018,5,Tuesday,MD,185
2018,5,Tuesday,ME,2
2018,5,Tuesday,MI,440
2018,5,Tuesday,MN,266
2018,5,Tuesday,MO,126
2018,5,Tuesday,MS,34
2018,5,Tuesday,NC,1186
2018,5,Tuesday,ND,5
2018,5,Tuesday,NE,87
2018,5,Tuesday,NH,32
2018,5,Tuesday,NJ,209
2018,5,Tuesday,NM,62
2018,5,Tuesday,NV,40
2018,5,Tuesday,NY,622
2018,5,Tuesday,OH,224
2018,5,Tuesday,OK,453
2018,5,Tuesday,OR,118
2018,5,Tuesday,PA,377
2018,5,Tuesday,RI,51
2018,5,Tuesday,SC,1284
2018,5,Tuesday,TN,427
2018,5,Tuesday,TX,1494
2018,5,Tuesday,UT,117
2018,5,Tuesday,VA,402
2018,5,Tuesday,VT,1
2018,5,Tuesday,WA,314
2018,5,Tuesday,WI,62
2018,5,Tuesday,WV,9
2018,5,Tuesday,WY,1
2018,5,Wednesday,AL,219
2018,5,Wednesday,AR,10
2018,5,Wednesday,AZ,415
2018,5,Wednesday,CA,2825
2018,5,Wednesday,CO,273
2018,5,Wednesday,CT,119
2018,5,Wednesday,DC,19
2018,5,Wednesday,DE,29
2018,5,Wednesday,FL,1161
2018,5,Wednesday,GA,442
2018,5,Wednesday,IA,43
2018,5,Wednesday,ID,14
2018,5,Wednesday,IL,355
2018,5,Wednesday,IN,226
2018,5,Wednesday,KS,40
2018,5,Wednesday,KY,123
2018,5,Wednesday,LA,495
2018,5,Wednesday,MA,197
2018,5,Wednesday,MD,186
2018,5,Wednesday,ME,4
2018,5,Wednesday,MI,494
2018,5,Wednesday,MN,283
2018,5,Wednesday,MO,160
2018,5,Wednesday,MS,44
2018,5,Wednesday,NC,1220
2018,5,Wednesday,NE,110
2018,5,Wednesday,NH,35
2018,5,Wednesday,NJ,237
2018,5,Wednesday,NM,40
2018,5,Wednesday,NV,36
2018,5,Wednesday,NY,540
2018,5,Wednesday,OH,236
2018,5,Wednesday,OK,387
2018,5,Wednesday,OR,142
2018,5,Wednesday,PA,426
2018,5,Wednesday,RI,41
2018,5,Wednesday,SC,1147
2018,5,Wednesday,TN,435
2018,5,Wednesday,TX,1473
2018,5,Wednesday,UT,142
2018,5,Wednesday,VA,426
2018,5,Wednesday,WA,337
2018,5,Wednesday,WI,66
2018,5,Wednesday,WV,11
2018,6,Friday,AL,194
2018,6,Friday,AR,3
2018,6,Friday,AZ,381
2018,6,Friday,CA,2345
2018,6,Friday,CO,226
2018,6,Friday,CT,118
2018,6,Friday,DC,8
2018,6,Friday,DE,32
2018,6,Friday,FL,1002
2018,6,Friday,GA,416
2018,6,Friday,IA,38
2018,6,Friday,ID,7
2018,6,Friday,IL,339
2018,6,Friday,IN,282
2018,6,Friday,KS,23
2018,6,Friday,KY,138
2018,6,Friday,LA,344
2018,6,Friday,MA,202
2018,6,Friday,MD,140
2018,6,Friday,ME,17
2018,6,Friday,MI,337
2018,6,Friday,MN,234
2018,6,Friday,MO,127
2018,6,Friday,MS,53
2018,6,Friday,NC,917
2018,6,Friday,NE,92
2018,6,Friday,NH,40
2018,6,Friday,NJ,313
2018,6,Friday,NM,19
2018,6,Friday,NV,55
2018,6,Friday,NY,705
2018,6,Friday,OH,317
2018,6,Friday,OK,375
2018,6,Friday,OR,193
2018,6,Friday,PA,380
2018,6,Friday,RI,46
2018,6,Friday,SC,837
2018,6,Friday,TN,352
2018,6,Friday,TX,1303
2018,6,Friday,UT,120
2018,6,Friday,VA,389
2018,6,Friday,VT,5
2018,6,Friday,WA,465
2018,6,Friday,WI,73
2018,6,Friday,WV,4
2018,6,Friday,WY,1
2018,6,Monday,AL,143
2018,6,Monday,AR,7
2018,6,Monday,AZ,298
2018,6,Monday,CA,1878
2018,6,Monday,CO,198
2018,6,Monday,CT,104
2018,6,Monday,DC,21
2018,6,Monday,DE,13
2018,6,Monday,FL,816
2018,6,Monday,GA,313
2018,6,Monday,IA,35
2018,6,Monday,ID,5
2018,6,Monday,IL,343
2018,6,Monday,IN,196
2018,6,Monday,KS,20
2018,6,Monday,KY,104
2018,6,Monday,LA,271
2018,6,Monday,MA,167
2018,6,Monday,MD,136
2018,6,Monday,ME,7
2018,6,Monday,MI,333
2018,6,Monday,MN,227
2018,6,Monday,MO,99
2018,6,Monday,MS,30
2018,6,Monday,MT,2
2018,6,Monday,NC,705
2018,6,Monday,NE,47
2018,6,Monday,NH,49
2018,6,Monday,NJ,181
2018,6,Monday,NM,26
2018,6,Monday,NV,44
2018,6,Monday,NY,656
2018,6,Monday,OH,199
2018,6,Monday,OK,236
2018,6,Monday,OR,119
2018,6,Monday,PA,351
2018,6,Monday,RI,44
2018,6,Monday,SC,637
2018,6,Monday,TN,310
2018,6,Monday,TX,1258
2018,6,Monday,UT,102
2018,6,Monday,VA,264
2018,6,Monday,VT,3
